Country name;Country Code;Indicator Name;Indicator Code;Year;Value
United Arab Emirates;ARE;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1995;4,285
United Arab Emirates;ARE;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1996;4,423
United Arab Emirates;ARE;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1997;4,497
United Arab Emirates;ARE;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1998;4,659
United Arab Emirates;ARE;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1999;4,817
United Arab Emirates;ARE;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2000;4,947
United Arab Emirates;ARE;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2001;5,423
United Arab Emirates;ARE;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2002;5,981
United Arab Emirates;ARE;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2003;6,636
United Arab Emirates;ARE;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2004;7,2
United Arab Emirates;ARE;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2005;7,72
United Arab Emirates;ARE;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2006;7,123
United Arab Emirates;ARE;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2007;6,606
United Arab Emirates;ARE;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2008;6,171
United Arab Emirates;ARE;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2009;6,167
United Arab Emirates;ARE;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2010;6,063
United Arab Emirates;ARE;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2011;5,923
United Arab Emirates;ARE;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2012;5,655
United Arab Emirates;ARE;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2013;5,455
United Arab Emirates;ARE;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2014;5,307
United Arab Emirates;ARE;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2015;5,074
United Arab Emirates;ARE;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2016;4,849
United Arab Emirates;ARE;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2017;7,156
United Arab Emirates;ARE;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2018;6,662
United Arab Emirates;ARE;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2019;7,405
United Arab Emirates;ARE;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2020;14,119
United Arab Emirates;ARE;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2021;10,493
United Arab Emirates;ARE;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2022;9,895
United Arab Emirates;ARE;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2023;9,835
Argentina;ARG;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1991;11,626
Argentina;ARG;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1992;13,781
Argentina;ARG;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1993;22,14
Argentina;ARG;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1994;25,724
Argentina;ARG;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1995;40,628
Argentina;ARG;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1996;36,972
Argentina;ARG;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1997;32,189
Argentina;ARG;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1998;27,68
Argentina;ARG;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1999;30,502
Argentina;ARG;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2000;32,357
Argentina;ARG;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2001;37,115
Argentina;ARG;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2002;41,554
Argentina;ARG;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2003;32,983
Argentina;ARG;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2004;29,55
Argentina;ARG;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2005;26,221
Argentina;ARG;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2006;23,79
Argentina;ARG;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2007;20,243
Argentina;ARG;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2008;18,932
Argentina;ARG;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2009;21,198
Argentina;ARG;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2010;19,369
Argentina;ARG;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2011;18,716
Argentina;ARG;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2012;18,343
Argentina;ARG;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2013;19,557
Argentina;ARG;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2014;19,132
Argentina;ARG;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2015;20,266
Argentina;ARG;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2016;21,778
Argentina;ARG;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2017;22,831
Argentina;ARG;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2018;23,83
Argentina;ARG;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2019;25,812
Argentina;ARG;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2020;30,407
Argentina;ARG;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2021;23,37
Argentina;ARG;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2022;18,979
Argentina;ARG;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2023;18,822
Armenia;ARM;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1991;1,797
Armenia;ARM;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1992;2,011
Armenia;ARM;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1993;5,876
Armenia;ARM;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1994;7,427
Armenia;ARM;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1995;7,427
Armenia;ARM;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1996;10,258
Armenia;ARM;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1997;11,918
Armenia;ARM;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1998;10,511
Armenia;ARM;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1999;12,631
Armenia;ARM;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2000;12,483
Armenia;ARM;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2001;12,338
Armenia;ARM;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2002;12,175
Armenia;ARM;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2003;12,018
Armenia;ARM;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2004;11,883
Armenia;ARM;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2005;11,751
Armenia;ARM;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2006;11,626
Armenia;ARM;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2007;11,495
Armenia;ARM;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2008;12,778
Armenia;ARM;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2009;14,096
Armenia;ARM;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2010;15,416
Armenia;ARM;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2011;16,732
Armenia;ARM;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2012;17,994
Armenia;ARM;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2013;19,352
Armenia;ARM;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2014;20,766
Armenia;ARM;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2015;22,256
Armenia;ARM;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2016;23,788
Armenia;ARM;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2017;25,384
Armenia;ARM;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2018;26,986
Armenia;ARM;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2019;24,614
Armenia;ARM;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2020;23,765
Armenia;ARM;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2021;22,361
Armenia;ARM;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2022;19,015
Armenia;ARM;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2023;18,645
American Samoa;ASM;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1991;
American Samoa;ASM;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1992;
American Samoa;ASM;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1993;
American Samoa;ASM;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1994;
American Samoa;ASM;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1995;
American Samoa;ASM;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1996;
American Samoa;ASM;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1997;
American Samoa;ASM;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1998;
American Samoa;ASM;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);1999;
American Samoa;ASM;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2000;
American Samoa;ASM;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2001;
American Samoa;ASM;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2002;
American Samoa;ASM;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2003;
American Samoa;ASM;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2004;
American Samoa;ASM;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2005;
American Samoa;ASM;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2006;
American Samoa;ASM;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2007;
American Samoa;ASM;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2008;
American Samoa;ASM;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2009;
American Samoa;ASM;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2010;
American Samoa;ASM;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2011;
American Samoa;ASM;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2012;
American Samoa;ASM;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2013;
American Samoa;ASM;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2014;
American Samoa;ASM;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2015;
American Samoa;ASM;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2016;
American Samoa;ASM;Unemployment; youth total (% of total labor force ages 15-24) (modeled ILO estimate);2017;
